Ano;Mês;Dia;Cod;QTDE;PREC;;;
2015;11;5;15800;40.000;R$ 5,25;;;
2015;11;5;12800;4.396;R$ 10,19;;;
2015;11;5;12600;12.579;R$ 37,76;;;
2015;11;5;15300;97.000;R$ 7,33;;;
2015;11;5;12500;8.681;R$ 25,27;;;
2015;11;5;12600;1.689;R$ 37,76;;;
2015;11;5;15400;47.000;R$ 7,99;;;
2015;11;5;15300;140.000;R$ 7,20;;;
2015;11;5;15400;147.000;R$ 7,99;;;
2015;11;5;12300;24.435;R$ 19,71;;;
2015;11;5;15800;121.000;R$ 5,07;;;
2015;11;5;12300;18.318;R$ 19,71;;;
2015;11;5;12500;13.652;R$ 25,27;;;
2015;11;5;12600;23.695;R$ 37,38;;;
2015;11;6;15500;113.000;R$ 14,93;;;
2015;11;6;12500;10.544;R$ 25,27;;;
2015;11;6;12400;5.083;R$ 17,64;;;
2015;11;6;12500;5.338;R$ 25,27;;;
2015;11;6;12400;26.760;R$ 16,31;;;
2015;11;6;15600;70.000;R$ 9,79;;;
2015;11;6;15300;13.000;R$ 7,33;;;
2015;11;6;15200;63.000;R$ 66,94;;;
2015;11;6;15100;16.000;R$ 7,72;;;
2015;11;6;15100;66.000;R$ 7,55;;;
2015;11;6;15100;100.000;R$ 7,55;;;
2015;11;6;12100;32.077;R$ 3,36;;;
2015;11;6;15500;144.000;R$ 14,93;;;
2015;11;6;15500;96.000;R$ 14,93;;;
2015;11;6;15400;117.000;R$ 7,86;;;
2015;11;6;12200;11.972;R$ 26,92;;;
2015;11;6;12400;5.096;R$ 16,31;;;
2015;11;6;12500;6.672;R$ 24,12;;;
2015;11;6;15600;119.000;R$ 9,79;;;
2015;11;6;15700;68.000;R$ 7,97;;;
2015;11;6;12700;7.965;R$ 4,56;;;
2015;11;6;12400;32.223;R$ 16,31;;;
2015;11;6;12800;4.084;R$ 9,71;;;
2015;11;6;12200;15.320;R$ 27,32;;;
2015;11;6;12600;22.367;R$ 37,76;;;
2015;11;6;15600;140.000;R$ 9,79;;;
2015;11;6;12100;5.279;R$ 3,19;;;
2015;11;6;15600;105.000;R$ 9,79;;;
2015;11;6;12600;9.138;R$ 37,76;;;
2015;11;6;12800;3.033;R$ 10,19;;;
2015;11;6;15200;137.000;R$ 66,94;;;
2015;11;7;15100;27.000;R$ 7,43;;;
2015;11;7;15600;134.000;R$ 9,79;;;
2015;11;7;12600;32.545;R$ 37,76;;;
2015;11;7;15700;89.000;R$ 8,54;;;
2015;11;7;12600;12.326;R$ 36,51;;;
2015;11;7;15400;13.000;R$ 7,75;;;
2015;11;7;15100;81.000;R$ 7,55;;;
2015;11;7;15700;37.000;R$ 7,97;;;
2015;11;7;12100;4.262;R$ 3,19;;;
2015;11;7;12700;19.107;R$ 4,56;;;
2015;11;7;12500;0.894;R$ 25,27;;;
2015;11;7;12300;1.754;R$ 19,71;;;
2015;11;7;15500;114.000;R$ 14,93;;;
2015;11;7;12700;16.688;R$ 4,56;;;
2015;11;7;12500;21.547;R$ 25,95;;;
2015;11;7;12500;9.369;R$ 26,62;;;
2015;11;7;15600;71.000;R$ 9,53;;;
2015;11;7;15300;61.000;R$ 6,99;;;
2015;11;7;12500;16.707;R$ 25,27;;;
2015;11;7;15100;117.000;R$ 7,55;;;
2015;11;7;15800;37.000;R$ 5,07;;;
2015;11;7;12400;28.179;R$ 16,31;;;
2015;11;7;12800;20.056;R$ 10,10;;;
2015;11;7;12700;27.718;R$ 4,56;;;
2015;11;7;15300;96.000;R$ 7,33;;;
2015;11;7;15600;11.000;R$ 10,12;;;
2015;11;7;12700;17.096;R$ 4,44;;;
2015;11;7;15500;72.000;R$ 14,93;;;
2015;11;7;12800;17.724;R$ 9,71;;;
2015;11;7;12100;18.571;R$ 3,19;;;
2015;11;7;12800;7.199;R$ 9,71;;;
2015;11;7;12600;21.471;R$ 37,76;;;
2015;11;7;15200;47.000;R$ 66,94;;;
2015;11;7;12300;0.289;R$ 19,71;;;
2015;11;7;15100;15.000;R$ 7,55;;;
2015;11;7;15200;44.000;R$ 66,94;;;
2015;11;7;15200;120.000;R$ 66,94;;;
2015;11;7;15300;81.000;R$ 7,33;;;
2015;11;7;15200;64.000;R$ 66,94;;;
2015;11;7;15300;101.000;R$ 7,33;;;
2015;11;7;12500;9.964;R$ 25,27;;;
2015;11;7;15600;59.000;R$ 10,23;;;
2015;11;7;12800;6.457;R$ 10,25;;;
2015;11;7;12200;8.036;R$ 26,92;;;
2015;11;9;12800;4.923;R$ 9,45;;;
2015;11;9;15100;65.000;R$ 7,55;;;
2015;11;9;12700;5.089;R$ 4,56;;;
2015;11;9;15200;14.000;R$ 66,94;;;
2015;11;9;12800;7.658;R$ 9,59;;;
2015;11;9;15100;62.000;R$ 7,24;;;
2015;11;9;15800;131.000;R$ 5,00;;;
2015;11;9;12800;8.150;R$ 9,71;;;
2015;11;9;15400;56.000;R$ 7,99;;;
2015;11;9;15100;58.000;R$ 7,77;;;
2015;11;9;15300;67.000;R$ 7,34;;;
2015;11;9;15500;11.000;R$ 14,93;;;
2015;11;9;15700;145.000;R$ 7,59;;;
2015;11;9;15400;81.000;R$ 7,69;;;
2015;11;9;15700;94.000;R$ 7,97;;;
2015;11;9;12400;31.662;R$ 16,03;;;
2015;11;9;12300;17.964;R$ 18,76;;;
2015;11;9;15700;132.000;R$ 7,97;;;
2015;11;9;15400;56.000;R$ 8,02;;;
2015;11;9;15600;132.000;R$ 9,79;;;
2015;11;9;15800;137.000;R$ 5,07;;;
2015;11;9;15100;28.000;R$ 7,92;;;
2015;11;9;15500;28.000;R$ 14,93;;;
2015;11;9;15200;129.000;R$ 63,29;;;
2015;11;9;15600;28.000;R$ 9,53;;;
2015;11;9;15800;30.000;R$ 5,07;;;
2015;11;9;12100;27.946;R$ 3,19;;;
2015;11;9;15100;28.000;R$ 7,55;;;
2015;11;9;12400;4.161;R$ 16,31;;;
2015;11;9;15700;35.000;R$ 7,46;;;
2015;11;10;15600;133.000;R$ 9,79;;;
2015;11;10;15600;116.000;R$ 9,79;;;
2015;11;10;15700;104.000;R$ 7,97;;;
2015;11;10;12200;16.567;R$ 26,66;;;
2015;11;10;12300;28.415;R$ 19,71;;;
2015;11;10;12800;0.958;R$ 9,71;;;
2015;11;10;15200;50.000;R$ 66,94;;;
2015;11;10;15800;87.000;R$ 5,20;;;
2015;11;10;12600;27.302;R$ 37,55;;;
2015;11;10;15500;12.000;R$ 14,93;;;
2015;11;10;12400;30.647;R$ 16,31;;;
2015;11;10;12600;30.039;R$ 35,70;;;
2015;11;10;12100;4.786;R$ 3,19;;;
2015;11;10;12200;17.567;R$ 26,52;;;
2015;11;10;12200;24.192;R$ 26,92;;;
2015;11;10;12100;5.819;R$ 3,19;;;
2015;11;10;15100;38.000;R$ 7,92;;;
2015;11;10;15100;139.000;R$ 7,55;;;
2015;11;10;15200;130.000;R$ 66,94;;;
2015;11;10;15100;63.000;R$ 7,65;;;
2015;11;10;15100;136.000;R$ 7,55;;;
2015;11;10;12100;23.846;R$ 3,38;;;
2015;11;10;15600;45.000;R$ 9,79;;;
2015;11;10;12800;26.405;R$ 9,71;;;
2015;11;10;12700;2.796;R$ 4,26;;;
2015;11;10;15100;66.000;R$ 7,55;;;
2015;11;10;15100;33.000;R$ 7,32;;;
2015;11;10;12400;6.505;R$ 15,44;;;
2015;11;10;12200;9.402;R$ 26,92;;;
2015;11;10;12800;16.253;R$ 9,71;;;
2015;11;10;12500;13.130;R$ 25,27;;;
2015;11;10;15500;74.000;R$ 14,93;;;
2015;11;10;15500;57.000;R$ 14,93;;;
2015;11;10;15200;45.000;R$ 67,87;;;
2015;11;11;15200;22.000;R$ 65,09;;;
2015;11;11;15300;12.000;R$ 7,33;;;
2015;11;11;15600;99.000;R$ 9,79;;;
2015;11;11;15400;135.000;R$ 8,33;;;
2015;11;11;12200;12.125;R$ 26,92;;;
2015;11;11;15700;136.000;R$ 7,97;;;
2015;11;11;12300;25.557;R$ 18,54;;;
2015;11;11;15200;49.000;R$ 66,94;;;
2015;11;11;12100;9.122;R$ 3,27;;;
2015;11;11;12100;31.435;R$ 3,19;;;
2015;11;11;15400;64.000;R$ 7,99;;;
2015;11;11;12400;30.959;R$ 16,31;;;
2015;11;11;15100;123.000;R$ 7,55;;;
2015;11;11;12800;2.626;R$ 9,71;;;
2015;11;11;15400;54.000;R$ 7,99;;;
2015;11;11;12700;14.357;R$ 4,27;;;
2015;11;11;12200;24.947;R$ 25,71;;;
2015;11;11;12600;5.100;R$ 37,38;;;
2015;11;11;15700;145.000;R$ 7,97;;;
2015;11;11;12800;20.372;R$ 9,71;;;
2015;11;11;15500;50.000;R$ 14,93;;;
2015;11;11;12800;18.223;R$ 9,71;;;
2015;11;11;12400;20.354;R$ 16,31;;;
2015;11;11;12600;6.980;R$ 35,46;;;
2015;11;11;15200;27.000;R$ 66,94;;;
2015;11;11;12200;13.862;R$ 26,44;;;
2015;11;11;15100;82.000;R$ 7,67;;;
2015;11;11;12500;5.174;R$ 25,27;;;
2015;11;11;15200;45.000;R$ 67,13;;;
2015;11;11;15600;120.000;R$ 9,79;;;
2015;11;11;15600;46.000;R$ 9,79;;;
2015;11;11;12400;27.472;R$ 16,31;;;
2015;11;11;15800;63.000;R$ 5,07;;;
2015;11;11;15300;15.000;R$ 7,33;;;
2015;11;11;15800;89.000;R$ 5,07;;;
2015;11;11;12600;6.001;R$ 39,12;;;
2015;11;11;12500;9.998;R$ 25,27;;;
2015;11;11;12200;11.048;R$ 26,92;;;
2015;11;11;12300;5.749;R$ 19,39;;;
2015;11;11;15400;84.000;R$ 7,91;;;
2015;11;11;15500;26.000;R$ 15,65;;;
2015;11;11;15700;57.000;R$ 8,05;;;
2015;11;11;15700;139.000;R$ 7,97;;;
2015;11;12;12700;19.778;R$ 4,56;;;
2015;11;12;15800;6.000;R$ 5,07;;;
2015;11;12;15100;92.000;R$ 7,55;;;
2015;11;12;12100;32.788;R$ 3,19;;;
2015;11;12;15400;97.000;R$ 7,99;;;
2015;11;12;12100;29.664;R$ 3,19;;;
2015;11;12;15400;41.000;R$ 7,99;;;
2015;11;12;12700;29.703;R$ 4,66;;;
2015;11;12;15800;44.000;R$ 5,07;;;
2015;11;12;12600;7.076;R$ 37,76;;;
2015;11;12;15600;94.000;R$ 9,79;;;
2015;11;12;12300;21.352;R$ 19,71;;;
2015;11;12;15500;34.000;R$ 15,80;;;
2015;11;12;15200;128.000;R$ 66,94;;;
2015;11;12;15300;4.000;R$ 7,82;;;
2015;11;12;15600;121.000;R$ 9,63;;;
2015;11;12;12800;31.689;R$ 9,71;;;
2015;11;12;12400;26.166;R$ 16,31;;;
2015;11;12;15300;62.000;R$ 7,33;;;
2015;11;12;12700;2.133;R$ 4,56;;;
2015;11;12;15600;5.000;R$ 9,79;;;
2015;11;12;15400;103.000;R$ 7,99;;;
2015;11;12;15100;8.000;R$ 7,55;;;
2015;11;12;12400;30.845;R$ 16,31;;;
2015;11;12;15200;127.000;R$ 66,94;;;
2015;11;12;12800;14.993;R$ 9,71;;;
2015;11;12;15400;45.000;R$ 7,99;;;
2015;11;12;15700;122.000;R$ 7,97;;;
2015;11;12;12100;20.199;R$ 3,25;;;
2015;11;12;15500;10.000;R$ 16,00;;;
2015;11;12;12200;6.119;R$ 27,46;;;
2015;11;12;15300;13.000;R$ 7,33;;;
2015;11;12;12500;3.594;R$ 25,76;;;
2015;11;12;15800;122.000;R$ 5,07;;;
2015;11;12;12800;13.803;R$ 9,71;;;
2015;11;12;15700;69.000;R$ 7,97;;;
2015;11;12;12600;32.435;R$ 37,76;;;
2015;11;12;12700;24.452;R$ 4,54;;;
2015;11;12;12300;20.463;R$ 19,71;;;
2015;11;12;12700;31.655;R$ 4,56;;;
2015;11;12;15500;72.000;R$ 14,93;;;
2015;11;12;15300;45.000;R$ 7,33;;;
2015;11;12;12500;31.070;R$ 24,29;;;
2015;11;13;12400;27.974;R$ 15,77;;;
2015;11;13;12200;5.290;R$ 26,92;;;
2015;11;13;12200;0.056;R$ 26,92;;;
2015;11;13;15400;28.000;R$ 8,01;;;
2015;11;13;15800;95.000;R$ 5,07;;;
2015;11;13;15400;39.000;R$ 7,62;;;
2015;11;13;15300;112.000;R$ 7,59;;;
2015;11;13;15700;71.000;R$ 7,97;;;
2015;11;13;12300;14.431;R$ 21,02;;;
2015;11;13;15800;142.000;R$ 5,07;;;
2015;11;13;12200;32.610;R$ 26,92;;;
2015;11;13;12700;15.666;R$ 4,56;;;
2015;11;13;15800;66.000;R$ 5,07;;;
2015;11;13;15200;144.000;R$ 62,36;;;
2015;11;13;15700;90.000;R$ 7,97;;;
2015;11;13;12100;25.599;R$ 3,19;;;
2015;11;13;15800;82.000;R$ 5,07;;;
2015;11;13;12500;10.622;R$ 25,27;;;
2015;11;13;12400;15.424;R$ 16,31;;;
2015;11;13;15100;29.000;R$ 7,55;;;
2015;11;13;12200;23.529;R$ 26,92;;;
2015;11;13;12700;19.796;R$ 4,56;;;
2015;11;13;12300;7.658;R$ 19,71;;;
2015;11;13;15600;108.000;R$ 10,24;;;
2015;11;13;15100;87.000;R$ 7,96;;;
2015;11;13;12700;23.635;R$ 4,56;;;
2015;11;13;12600;32.550;R$ 35,81;;;
2015;11;13;15700;89.000;R$ 7,76;;;
2015;11;13;12200;15.581;R$ 26,92;;;
2015;11;13;15200;119.000;R$ 66,94;;;
2015;11;13;12400;28.589;R$ 16,31;;;
2015;11;13;15400;89.000;R$ 7,91;;;
2015;11;14;12800;20.622;R$ 9,76;;;
2015;11;14;15500;11.000;R$ 14,93;;;
2015;11;14;12100;9.335;R$ 3,19;;;
2015;11;14;15400;112.000;R$ 7,99;;;
2015;11;14;12500;13.633;R$ 25,27;;;
2015;11;14;12200;21.881;R$ 26,92;;;
2015;11;14;15800;64.000;R$ 4,95;;;
2015;11;14;15700;73.000;R$ 7,97;;;
2015;11;14;15200;5.000;R$ 66,94;;;
2015;11;14;15300;98.000;R$ 7,33;;;
2015;11;14;12100;32.103;R$ 3,20;;;
2015;11;14;15500;5.000;R$ 14,24;;;
2015;11;14;12200;24.661;R$ 26,92;;;
2015;11;14;12100;16.284;R$ 3,38;;;
2015;11;14;15300;19.000;R$ 7,33;;;
2015;11;14;12600;16.733;R$ 35,64;;;
2015;11;14;12800;23.442;R$ 9,71;;;
2015;11;14;15200;95.000;R$ 69,11;;;
2015;11;14;12400;26.180;R$ 15,71;;;
2015;11;14;15500;115.000;R$ 14,31;;;
2015;11;14;15600;75.000;R$ 9,79;;;
2015;11;14;15700;67.000;R$ 8,22;;;
2015;11;14;15800;115.000;R$ 5,32;;;
2015;11;14;15100;148.000;R$ 7,55;;;
2015;11;14;15100;79.000;R$ 7,25;;;
2015;11;14;15400;9.000;R$ 7,99;;;
2015;11;14;12400;15.851;R$ 16,31;;;
2015;11;14;12100;8.798;R$ 3,19;;;
2015;11;14;15400;55.000;R$ 8,08;;;
2015;11;14;12500;13.824;R$ 25,27;;;
2015;11;14;12200;22.228;R$ 28,39;;;
2015;11;14;12700;7.348;R$ 4,81;;;
2015;11;14;12200;20.197;R$ 26,92;;;
2015;11;14;12500;10.335;R$ 24,42;;;
2015;11;14;15200;90.000;R$ 70,78;;;
2015;11;14;15700;80.000;R$ 8,35;;;
2015;11;14;15800;88.000;R$ 5,07;;;
2015;11;14;12400;1.357;R$ 16,31;;;
2015;11;14;15600;2.000;R$ 9,79;;;
2015;11;14;12200;3.400;R$ 26,92;;;
2015;11;14;15400;29.000;R$ 7,99;;;
2015;11;14;15500;25.000;R$ 14,93;;;
2015;11;14;15100;35.000;R$ 7,55;;;
2015;11;16;15100;114.000;R$ 7,18;;;
2015;11;16;15400;57.000;R$ 7,76;;;
2015;11;16;12300;25.786;R$ 19,04;;;
2015;11;16;15700;146.000;R$ 8,24;;;
2015;11;16;15100;143.000;R$ 7,58;;;
2015;11;16;12400;15.450;R$ 15,29;;;
2015;11;16;15800;133.000;R$ 5,07;;;
2015;11;16;12700;6.496;R$ 4,56;;;
2015;11;16;15600;14.000;R$ 9,61;;;
2015;11;16;15200;49.000;R$ 66,94;;;
2015;11;16;12300;17.997;R$ 19,71;;;
2015;11;16;15500;127.000;R$ 15,35;;;
2015;11;16;12600;20.659;R$ 35,43;;;
2015;11;16;15800;143.000;R$ 5,07;;;
2015;11;16;12200;5.153;R$ 27,11;;;
2015;11;16;12600;1.354;R$ 37,76;;;
2015;11;16;15700;40.000;R$ 7,97;;;
2015;11;16;15500;16.000;R$ 14,93;;;
2015;11;16;15800;126.000;R$ 5,07;;;
2015;11;16;12500;22.064;R$ 27,15;;;
2015;11;16;15100;93.000;R$ 7,55;;;
2015;11;16;12100;26.881;R$ 3,33;;;
2015;11;16;15600;7.000;R$ 10,43;;;
2015;11;16;12300;21.011;R$ 19,71;;;
2015;11;16;15300;14.000;R$ 7,65;;;
2015;11;16;15400;70.000;R$ 7,99;;;
2015;11;16;12300;14.232;R$ 19,71;;;
2015;11;16;12400;9.132;R$ 16,31;;;
2015;11;16;15100;49.000;R$ 7,36;;;
2015;11;16;15200;106.000;R$ 66,94;;;
2015;11;16;12200;5.452;R$ 26,92;;;
2015;11;16;12600;28.441;R$ 37,76;;;
2015;11;16;12400;22.288;R$ 16,31;;;
2015;11;16;15800;145.000;R$ 5,07;;;
2015;11;16;15700;125.000;R$ 8,41;;;
2015;11;16;12200;31.404;R$ 26,89;;;
2015;11;16;12300;19.319;R$ 19,71;;;
2015;11;16;12400;3.124;R$ 16,31;;;
2015;11;16;12200;4.532;R$ 25,16;;;
2015;11;16;12600;10.788;R$ 39,99;;;
2015;11;16;12200;25.568;R$ 26,92;;;
2015;11;16;12300;17.287;R$ 19,71;;;
2015;11;16;12700;32.459;R$ 4,56;;;
2015;11;16;12600;20.573;R$ 37,76;;;
2015;11;16;15700;13.000;R$ 7,97;;;
2015;11;16;15600;108.000;R$ 9,17;;;
2015;11;17;15100;133.000;R$ 7,55;;;
2015;11;17;12500;29.903;R$ 25,27;;;
2015;11;17;15100;64.000;R$ 7,55;;;
2015;11;17;12100;31.540;R$ 3,19;;;
2015;11;17;12300;22.991;R$ 18,49;;;
2015;11;17;12400;10.955;R$ 16,40;;;
2015;11;17;12100;21.236;R$ 3,22;;;
2015;11;17;15100;29.000;R$ 7,55;;;
2015;11;17;15600;84.000;R$ 9,79;;;
2015;11;17;15800;127.000;R$ 5,07;;;
2015;11;17;12400;15.368;R$ 17,22;;;
2015;11;17;12600;9.041;R$ 40,65;;;
2015;11;17;15100;53.000;R$ 7,55;;;
2015;11;17;12100;10.284;R$ 3,19;;;
2015;11;17;12200;16.007;R$ 26,92;;;
2015;11;17;12100;17.424;R$ 3,19;;;
2015;11;17;12800;29.949;R$ 9,71;;;
2015;11;17;15100;135.000;R$ 7,55;;;
2015;11;17;12300;27.781;R$ 19,53;;;
2015;11;17;12600;21.104;R$ 37,76;;;
2015;11;17;15600;26.000;R$ 9,79;;;
2015;11;17;12600;10.340;R$ 37,76;;;
2015;11;17;12200;2.563;R$ 26,92;;;
2015;11;17;15700;7.000;R$ 7,97;;;
2015;11;17;15100;4.000;R$ 7,72;;;
2015;11;17;12800;25.788;R$ 9,71;;;
2015;11;17;15500;135.000;R$ 14,93;;;
2015;11;17;12800;24.496;R$ 9,71;;;
2015;11;17;12600;25.850;R$ 37,76;;;
2015;11;17;12400;18.102;R$ 15,89;;;
2015;11;17;12700;17.494;R$ 4,49;;;
2015;11;17;15200;83.000;R$ 66,94;;;
2015;11;17;12300;28.445;R$ 19,71;;;
2015;11;17;15500;37.000;R$ 13,99;;;
2015;11;17;12700;24.471;R$ 4,56;;;
2015;11;17;12300;28.698;R$ 19,85;;;
2015;11;17;15400;117.000;R$ 7,99;;;
2015;11;18;15700;105.000;R$ 7,97;;;
2015;11;18;15800;25.000;R$ 5,07;;;
2015;11;18;15600;49.000;R$ 9,79;;;
2015;11;18;15400;96.000;R$ 7,99;;;
2015;11;18;12500;19.344;R$ 25,55;;;
2015;11;18;15200;60.000;R$ 66,94;;;
2015;11;18;12500;27.247;R$ 24,38;;;
2015;11;18;12200;11.119;R$ 26,92;;;
2015;11;18;12700;8.711;R$ 4,48;;;
2015;11;18;15700;41.000;R$ 7,97;;;
2015;11;18;15100;23.000;R$ 7,55;;;
2015;11;18;12400;3.224;R$ 16,31;;;
2015;11;18;12200;29.078;R$ 26,92;;;
2015;11;18;15600;78.000;R$ 9,79;;;
2015;11;18;12400;2.451;R$ 15,85;;;
2015;11;18;12600;31.757;R$ 37,76;;;
2015;11;18;15700;27.000;R$ 7,97;;;
2015;11;18;12500;31.429;R$ 25,27;;;
2015;11;18;15400;97.000;R$ 7,87;;;
2015;11;18;15600;77.000;R$ 9,79;;;
2015;11;18;12400;5.605;R$ 16,31;;;
2015;11;18;12400;21.760;R$ 15,46;;;
2015;11;18;12100;7.620;R$ 3,19;;;
2015;11;18;12500;6.429;R$ 25,27;;;
2015;11;18;15700;109.000;R$ 7,97;;;
2015;11;18;12400;23.592;R$ 16,31;;;
2015;11;18;12700;9.370;R$ 4,56;;;
2015;11;18;12700;13.392;R$ 4,45;;;
2015;11;18;15400;33.000;R$ 7,57;;;
2015;11;18;12400;31.099;R$ 15,82;;;
2015;11;18;12200;26.142;R$ 28,81;;;
2015;11;18;12800;5.205;R$ 9,71;;;
2015;11;18;12200;28.875;R$ 27,75;;;
2015;11;18;12500;28.290;R$ 25,27;;;
2015;11;19;12100;21.647;R$ 3,19;;;
2015;11;19;15500;130.000;R$ 14,93;;;
2015;11;19;12400;20.318;R$ 16,31;;;
2015;11;19;12700;30.122;R$ 4,56;;;
2015;11;19;12400;18.091;R$ 16,31;;;
2015;11;19;12800;6.546;R$ 9,71;;;
2015;11;19;15200;97.000;R$ 61,99;;;
2015;11;19;12600;3.168;R$ 39,81;;;
2015;11;19;12700;25.220;R$ 4,56;;;
2015;11;19;12600;16.852;R$ 37,76;;;
2015;11;19;15800;24.000;R$ 5,07;;;
2015;11;19;15500;117.000;R$ 14,93;;;
2015;11;19;15600;94.000;R$ 9,79;;;
2015;11;19;12200;19.490;R$ 26,92;;;
2015;11;19;15300;134.000;R$ 7,33;;;
2015;11;19;12100;2.444;R$ 3,32;;;
2015;11;19;15300;18.000;R$ 7,33;;;
2015;11;19;15800;4.000;R$ 5,07;;;
2015;11;19;12200;19.919;R$ 26,92;;;
2015;11;19;15400;150.000;R$ 8,49;;;
2015;11;19;15600;40.000;R$ 9,79;;;
2015;11;19;12200;4.177;R$ 26,92;;;
2015;11;19;12300;29.473;R$ 21,19;;;
2015;11;19;12300;30.481;R$ 19,71;;;
2015;11;19;15800;150.000;R$ 5,07;;;
2015;11;19;12600;14.476;R$ 37,76;;;
2015;11;19;12400;10.480;R$ 16,31;;;
2015;11;19;15200;27.000;R$ 66,94;;;
2015;11;19;12300;5.860;R$ 19,71;;;
2015;11;19;15600;135.000;R$ 9,78;;;
2015;11;19;12200;20.900;R$ 26,44;;;
2015;11;19;15200;149.000;R$ 66,94;;;
2015;11;20;12700;23.432;R$ 4,56;;;
2015;11;20;12100;14.440;R$ 3,19;;;
2015;11;20;12800;6.122;R$ 9,58;;;
2015;11;20;15700;2.000;R$ 7,97;;;
2015;11;20;12600;20.300;R$ 37,76;;;
2015;11;20;15400;86.000;R$ 8,27;;;
2015;11;20;12800;11.444;R$ 9,71;;;
2015;11;20;12200;17.108;R$ 26,92;;;
2015;11;20;12700;24.297;R$ 4,56;;;
2015;11;20;12800;2.560;R$ 9,71;;;
2015;11;20;12400;4.178;R$ 17,15;;;
2015;11;20;15500;41.000;R$ 15,79;;;
2015;11;20;12400;24.345;R$ 17,54;;;
2015;11;20;12300;26.786;R$ 19,71;;;
2015;11;20;12800;18.477;R$ 9,71;;;
2015;11;20;12200;11.165;R$ 28,13;;;
2015;11;20;12600;23.085;R$ 37,76;;;
2015;11;20;15400;126.000;R$ 7,99;;;
2015;11;20;15600;19.000;R$ 9,79;;;
2015;11;20;15700;104.000;R$ 7,97;;;
2015;11;20;15200;93.000;R$ 66,94;;;
2015;11;20;12300;7.265;R$ 19,71;;;
2015;11;20;12600;5.638;R$ 37,76;;;
2015;11;20;12400;18.232;R$ 16,31;;;
2015;11;20;12500;20.190;R$ 25,27;;;
2015;11;20;15600;96.000;R$ 9,79;;;
2015;11;20;12800;8.954;R$ 9,71;;;
2015;11;20;12100;23.538;R$ 3,19;;;
2015;11;20;12400;27.089;R$ 16,31;;;
2015;11;20;12400;27.611;R$ 17,54;;;
2015;11;20;15400;13.000;R$ 7,99;;;
2015;11;20;15800;58.000;R$ 5,07;;;
2015;11;20;12400;0.779;R$ 15,61;;;
2015;11;20;15700;80.000;R$ 7,97;;;
2015;11;20;15500;106.000;R$ 14,93;;;
2015;11;20;15700;6.000;R$ 8,08;;;
2015;11;20;12100;26.330;R$ 3,19;;;
2015;11;20;15300;88.000;R$ 7,33;;;
2015;11;20;15700;47.000;R$ 7,97;;;
2015;11;21;15500;70.000;R$ 15,15;;;
2015;11;21;15500;95.000;R$ 14,93;;;
2015;11;21;12100;20.584;R$ 3,19;;;
2015;11;21;15100;66.000;R$ 7,86;;;
2015;11;21;15400;141.000;R$ 8,38;;;
2015;11;21;15600;83.000;R$ 9,79;;;
2015;11;21;12200;2.421;R$ 28,86;;;
2015;11;21;15800;48.000;R$ 5,16;;;
2015;11;21;15400;23.000;R$ 7,86;;;
2015;11;21;12700;30.751;R$ 4,64;;;
2015;11;21;12600;15.386;R$ 37,76;;;
2015;11;21;12700;21.704;R$ 4,46;;;
2015;11;21;15600;141.000;R$ 9,79;;;
2015;11;21;12500;22.536;R$ 25,98;;;
2015;11;21;15200;87.000;R$ 66,94;;;
2015;11;21;12200;30.644;R$ 26,92;;;
2015;11;21;12200;0.205;R$ 26,92;;;
2015;11;21;15400;131.000;R$ 7,99;;;
2015;11;21;12200;28.489;R$ 26,21;;;
2015;11;21;12600;25.815;R$ 39,05;;;
2015;11;21;15800;112.000;R$ 5,07;;;
2015;11;21;12500;7.314;R$ 25,27;;;
2015;11;21;15800;50.000;R$ 5,07;;;
2015;11;21;15400;51.000;R$ 8,31;;;
2015;11;21;12400;11.551;R$ 16,31;;;
2015;11;21;12500;23.542;R$ 25,27;;;
2015;11;21;15300;22.000;R$ 7,33;;;
2015;11;21;15800;42.000;R$ 5,07;;;
2015;11;21;15600;133.000;R$ 9,79;;;
2015;11;21;15300;148.000;R$ 7,33;;;
2015;11;21;12100;18.308;R$ 3,19;;;
2015;11;23;12300;10.959;R$ 19,78;;;
2015;11;23;12800;14.300;R$ 10,05;;;
2015;11;23;15300;17.000;R$ 7,33;;;
2015;11;23;15400;47.000;R$ 8,11;;;
2015;11;23;12100;31.251;R$ 3,01;;;
2015;11;23;12300;32.096;R$ 19,71;;;
2015;11;23;12400;19.859;R$ 16,31;;;
2015;11;23;15700;125.000;R$ 7,97;;;
2015;11;23;15500;45.000;R$ 14,93;;;
2015;11;23;15100;134.000;R$ 7,55;;;
2015;11;23;15500;25.000;R$ 14,93;;;
2015;11;23;15800;86.000;R$ 5,07;;;
2015;11;23;12800;20.725;R$ 9,71;;;
2015;11;23;15600;49.000;R$ 9,79;;;
2015;11;23;15300;117.000;R$ 7,73;;;
2015;11;23;15300;78.000;R$ 7,33;;;
2015;11;23;15100;56.000;R$ 7,55;;;
2015;11;23;12500;13.322;R$ 26,59;;;
2015;11;23;15700;33.000;R$ 7,97;;;
2015;11;23;12300;5.448;R$ 19,71;;;
2015;11;23;15300;8.000;R$ 7,07;;;
2015;11;23;12300;7.355;R$ 19,71;;;
2015;11;23;15500;16.000;R$ 15,35;;;
2015;11;23;15800;97.000;R$ 5,07;;;
2015;11;23;12200;2.146;R$ 25,09;;;
